experiment_id,match,gap,egap,algo,init_method,dataset,scene,image_filename,image_filename,img_res,preprocessing_method,kernel_size,kernel_spec,are_occlusions_errors,abs_error,mse,avg,eucledian,bad1,bad2,bad4,bad8,runtime
bm_30_9x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Adirondack,\benchmarking\MiddEval\MiddEval3\trainingQ\Adirondack\disp0bm_30_9x3.png,,718x496,None,9x3,None,FALSE,2103929.756,122.1998833,5.927931962,6585.66156,0.532768132,0.417589415,0.32640779,0.260091063,55.36903
bm_30_9x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,ArtL,\benchmarking\MiddEval\MiddEval3\trainingQ\ArtL\disp0bm_30_9x3.png,,347x277,None,9x3,None,FALSE,1261597.25,402.6867262,13.14862323,6215.89806,0.708074081,0.653836934,0.574628188,0.480150914,22.05855346
bm_30_9x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Jadeplant,\benchmarking\MiddEval\MiddEval3\trainingQ\Jadeplant\disp0bm_30_9x3.png,,659x497,None,9x3,None,FALSE,6766908.408,1406.249959,20.95232147,21311.3193,0.630488564,0.550322479,0.487269597,0.43513424,53.98659849
bm_30_9x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,MotorcycleE,\benchmarking\MiddEval\MiddEval3\trainingQ\MotorcycleE\disp0bm_30_9x3.png,,741x497,None,9x3,None,FALSE,16420235.41,4208.178138,45.53675587,38954.32684,0.952486598,0.932549994,0.912765916,0.881603359,57.92120075
bm_30_9x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Motorcycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Motorcycle\disp0bm_30_9x3.png,,741x497,None,9x3,None,FALSE,1763669.91,155.1341943,4.891026476,7479.325138,0.285013852,0.207990726,0.179961896,0.158616501,58.12002563
bm_30_9x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PianoL,\benchmarking\MiddEval\MiddEval3\trainingQ\PianoL\disp0bm_30_9x3.png,,707x481,None,9x3,None,FALSE,5027189.368,544.9509905,15.61947146,13243.66475,0.8092427,0.744930931,0.648806602,0.537451764,54.2444489
bm_30_9x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Piano,\benchmarking\MiddEval\MiddEval3\trainingQ\Piano\disp0bm_30_9x3.png,,707x481,None,9x3,None,FALSE,1492421.962,91.68005218,4.636953282,5432.089056,0.518222548,0.404978655,0.276317834,0.160762333,54.25148153
bm_30_9x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Pipes,\benchmarking\MiddEval\MiddEval3\trainingQ\Pipes\disp0bm_30_9x3.png,,735x485,None,9x3,None,FALSE,3079424.65,282.3554504,8.953846075,9854.351892,0.475229849,0.40526631,0.355327662,0.294790679,57.9671042
bm_30_9x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playroom,\benchmarking\MiddEval\MiddEval3\trainingQ\Playroom\disp0bm_30_9x3.png,,699x476,None,9x3,None,FALSE,3121762.7,407.5612296,9.91892269,11325.67573,0.580806284,0.434861213,0.322621438,0.255318879,51.98662186
bm_30_9x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PlaytableP,\benchmarking\MiddEval\MiddEval3\trainingQ\PlaytableP\disp0bm_30_9x3.png,,681x462,None,9x3,None,FALSE,1481860.193,121.705272,4.840244429,6104.142516,0.397306584,0.309288789,0.230521241,0.157218263,50.56358457
bm_30_9x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playtable,\benchmarking\MiddEval\MiddEval3\trainingQ\Playtable\disp0bm_30_9x3.png,,680x463,None,9x3,None,FALSE,2009939.211,195.3446347,6.559960872,7736.447464,0.47611743,0.372636629,0.291297182,0.19317874,50.95294118
bm_30_9x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Recycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Recycle\disp0bm_30_9x3.png,,720x486,None,9x3,None,FALSE,1273157.138,51.30867931,3.700317491,4201.621516,0.46938823,0.314781714,0.241197209,0.163537916,55.50430584
bm_30_9x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Shelves,\benchmarking\MiddEval\MiddEval3\trainingQ\Shelves\disp0bm_30_9x3.png,,738x497,None,9x3,None,FALSE,1653139.824,93.10999958,5.02527571,5534.431408,0.547979268,0.380611919,0.273640053,0.194868755,57.04210138
bm_30_9x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Teddy,\benchmarking\MiddEval\MiddEval3\trainingQ\Teddy\disp0bm_30_9x3.png,,450x375,None,9x3,None,FALSE,774838.25,132.6041183,4.701346079,4674.906409,0.293813557,0.217344611,0.169835934,0.145881368,32.4400866
bm_30_9x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Vintage,\benchmarking\MiddEval\MiddEval3\trainingQ\Vintage\disp0bm_30_9x3.png,,722x480,None,9x3,None,FALSE,3305371.219,514.832409,9.772294795,13196.07514,0.585399673,0.434048114,0.300538968,0.213739397,57.19915056
bm_30_9x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Adirondack,\benchmarking\MiddEval\MiddEval3\trainingQ\Adirondack\disp0bm_30_9x5.png,,718x496,None,9x5,None,FALSE,2121334.908,124.3395343,5.976971887,6643.066976,0.532689241,0.416583549,0.326199291,0.261051849,57.08886957
bm_30_9x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,ArtL,\benchmarking\MiddEval\MiddEval3\trainingQ\ArtL\disp0bm_30_9x5.png,,347x277,None,9x5,None,FALSE,1270146.75,405.5230767,13.23772786,6237.750691,0.709168412,0.653222024,0.576410385,0.4813182,22.19163442
bm_30_9x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Jadeplant,\benchmarking\MiddEval\MiddEval3\trainingQ\Jadeplant\disp0bm_30_9x5.png,,659x497,None,9x5,None,FALSE,6794787.683,1406.92301,21.03864383,21316.41865,0.632767434,0.550130509,0.486668917,0.436363467,52.56394482
bm_30_9x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,MotorcycleE,\benchmarking\MiddEval\MiddEval3\trainingQ\MotorcycleE\disp0bm_30_9x5.png,,741x497,None,9x5,None,FALSE,16439171.19,4212.910586,45.58926876,38976.22438,0.950326268,0.929951497,0.911384858,0.880641055,59.22916698
bm_30_9x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Motorcycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Motorcycle\disp0bm_30_9x5.png,,741x497,None,9x5,None,FALSE,1772985.82,155.3639384,4.916861447,7484.861298,0.287920176,0.209870963,0.181326315,0.159994786,60.51366234
bm_30_9x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PianoL,\benchmarking\MiddEval\MiddEval3\trainingQ\PianoL\disp0bm_30_9x5.png,,707x481,None,9x5,None,FALSE,5016007.833,545.7687737,15.58473045,13253.59811,0.806269302,0.739447078,0.646883369,0.532502315,55.05093503
bm_30_9x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Piano,\benchmarking\MiddEval\MiddEval3\trainingQ\Piano\disp0bm_30_9x5.png,,707x481,None,9x5,None,FALSE,1580366.194,101.2719461,4.910195909,5709.183912,0.522003766,0.409253885,0.282702716,0.169983906,53.56673193
bm_30_9x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Pipes,\benchmarking\MiddEval\MiddEval3\trainingQ\Pipes\disp0bm_30_9x5.png,,735x485,None,9x5,None,FALSE,3083829.699,281.3914714,8.966654354,9837.515825,0.474610522,0.407679648,0.357243794,0.295523404,57.41769552
bm_30_9x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playroom,\benchmarking\MiddEval\MiddEval3\trainingQ\Playroom\disp0bm_30_9x5.png,,699x476,None,9x5,None,FALSE,3190540.776,415.1998973,10.13745449,11431.31809,0.58072685,0.43898541,0.328302534,0.263030299,54.33923244
bm_30_9x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PlaytableP,\benchmarking\MiddEval\MiddEval3\trainingQ\PlaytableP\disp0bm_30_9x5.png,,681x462,None,9x5,None,FALSE,1496293.837,123.1862107,4.887389474,6141.16855,0.399429699,0.311134266,0.231311693,0.159004945,51.94864178
bm_30_9x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playtable,\benchmarking\MiddEval\MiddEval3\trainingQ\Playtable\disp0bm_30_9x5.png,,680x463,None,9x5,None,FALSE,2091191.68,207.2214821,6.825149497,7968.163276,0.482106431,0.378171968,0.295748952,0.200489564,54.11827517
bm_30_9x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Recycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Recycle\disp0bm_30_9x5.png,,720x486,None,9x5,None,FALSE,1287647.319,52.533186,3.742431907,4251.462773,0.470885031,0.316484871,0.241644796,0.164311021,56.67002511
bm_30_9x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Shelves,\benchmarking\MiddEval\MiddEval3\trainingQ\Shelves\disp0bm_30_9x5.png,,738x497,None,9x5,None,FALSE,1750210.396,102.8210121,5.320354433,5815.884647,0.548037025,0.387022936,0.283115225,0.204772544,58.28568506
bm_30_9x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Teddy,\benchmarking\MiddEval\MiddEval3\trainingQ\Teddy\disp0bm_30_9x5.png,,450x375,None,9x5,None,FALSE,784217.25,134.3777209,4.758253343,4706.066397,0.294972453,0.220396573,0.171868553,0.147938257,31.37911415
bm_30_9x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Vintage,\benchmarking\MiddEval\MiddEval3\trainingQ\Vintage\disp0bm_30_9x5.png,,722x480,None,9x5,None,FALSE,3359542.466,531.9271543,9.93245151,13413.37052,0.581893277,0.433397686,0.301325394,0.214171045,56.3474021
bm_30_9x7,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Adirondack,\benchmarking\MiddEval\MiddEval3\trainingQ\Adirondack\disp0bm_30_9x7.png,,718x496,None,9x7,None,FALSE,2135785.036,125.5776622,6.017685877,6676.059669,0.532906192,0.416279253,0.327819384,0.262370463,58.23739934
bm_30_9x7,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,ArtL,\benchmarking\MiddEval\MiddEval3\trainingQ\ArtL\disp0bm_30_9x7.png,,347x277,None,9x7,None,FALSE,1274298.75,408.4665571,13.28100084,6260.348048,0.706010485,0.646385059,0.571647438,0.481724666,24.77777028
bm_30_9x7,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Jadeplant,\benchmarking\MiddEval\MiddEval3\trainingQ\Jadeplant\disp0bm_30_9x7.png,,659x497,None,9x7,None,FALSE,6976763.873,1444.191097,21.60209518,21596.89945,0.640526741,0.557035239,0.494378683,0.4468568,53.11715984
bm_30_9x7,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,MotorcycleE,\benchmarking\MiddEval\MiddEval3\trainingQ\MotorcycleE\disp0bm_30_9x7.png,,741x497,None,9x7,None,FALSE,16603979.84,4330.656773,46.04631771,39517.14207,0.948398887,0.927330813,0.91073038,0.880580045,58.58385277
bm_30_9x7,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Motorcycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Motorcycle\disp0bm_30_9x7.png,,741x497,None,9x7,None,FALSE,1780421.222,155.6645376,4.937481377,7492.098679,0.290543632,0.211526569,0.182319124,0.160718594,60.23080826
bm_30_9x7,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PianoL,\benchmarking\MiddEval\MiddEval3\trainingQ\PianoL\disp0bm_30_9x7.png,,707x481,None,9x7,None,FALSE,5040230.058,550.7411463,15.65998887,13313.83645,0.80415965,0.737582879,0.644826536,0.532303467,56.44673443
bm_30_9x7,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Piano,\benchmarking\MiddEval\MiddEval3\trainingQ\Piano\disp0bm_30_9x7.png,,707x481,None,9x7,None,FALSE,1591285.545,101.7347891,4.94412232,5722.215377,0.524902596,0.413575721,0.286561609,0.171049606,56.73003268
bm_30_9x7,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Pipes,\benchmarking\MiddEval\MiddEval3\trainingQ\Pipes\disp0bm_30_9x7.png,,735x485,None,9x7,None,FALSE,3082836.15,278.6445164,8.963765476,9789.380949,0.476663313,0.408787458,0.358421386,0.296552707,62.55079722
bm_30_9x7,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playroom,\benchmarking\MiddEval\MiddEval3\trainingQ\Playroom\disp0bm_30_9x7.png,,699x476,None,9x7,None,FALSE,3241723.921,421.1387817,10.30008109,11512.78274,0.582563356,0.441988002,0.332344119,0.268371419,57.03448439
bm_30_9x7,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PlaytableP,\benchmarking\MiddEval\MiddEval3\trainingQ\PlaytableP\disp0bm_30_9x7.png,,681x462,None,9x7,None,FALSE,1536665.945,127.3895241,5.019258103,6245.06304,0.404753817,0.316442052,0.236727268,0.164433586,52.70363784
bm_30_9x7,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playtable,\benchmarking\MiddEval\MiddEval3\trainingQ\Playtable\disp0bm_30_9x7.png,,680x463,None,9x7,None,FALSE,2247653.312,229.4256548,7.335802843,8384.203808,0.492129441,0.386272622,0.304479512,0.215790075,53.61562538
bm_30_9x7,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Recycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Recycle\disp0bm_30_9x7.png,,720x486,None,9x7,None,FALSE,1307431.573,53.79667042,3.799933074,4302.285323,0.477398297,0.323233556,0.243150317,0.164816736,57.53816676
bm_30_9x7,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Shelves,\benchmarking\MiddEval\MiddEval3\trainingQ\Shelves\disp0bm_30_9x7.png,,738x497,None,9x7,None,FALSE,1826357.026,110.9498218,5.551827782,6041.407795,0.547173711,0.387436353,0.287152129,0.213478638,61.84773588
bm_30_9x7,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Teddy,\benchmarking\MiddEval\MiddEval3\trainingQ\Teddy\disp0bm_30_9x7.png,,450x375,None,9x7,None,FALSE,795968.75,136.2859163,4.829555797,4739.36224,0.300324006,0.224710579,0.175393782,0.150340995,32.67545748
bm_30_9x7,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Vintage,\benchmarking\MiddEval\MiddEval3\trainingQ\Vintage\disp0bm_30_9x7.png,,722x480,None,9x7,None,FALSE,3434148.337,550.1834356,10.15302297,13641.60896,0.585902276,0.436218177,0.305304829,0.218930993,57.41461301
bm_30_11x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Adirondack,\benchmarking\MiddEval\MiddEval3\trainingQ\Adirondack\disp0bm_30_11x3.png,,718x496,None,11x3,None,FALSE,2103474.229,122.5728123,5.92664849,6595.702951,0.530826839,0.41517759,0.324046681,0.25910492,56.78012276
bm_30_11x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,ArtL,\benchmarking\MiddEval\MiddEval3\trainingQ\ArtL\disp0bm_30_11x3.png,,347x277,None,11x3,None,FALSE,1240443.75,395.0407111,12.92815715,6156.603056,0.705979218,0.649834808,0.566894913,0.469968421,22.41006422
bm_30_11x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Jadeplant,\benchmarking\MiddEval\MiddEval3\trainingQ\Jadeplant\disp0bm_30_11x3.png,,659x497,None,11x3,None,FALSE,6844006.012,1419.507569,21.19103813,21411.5413,0.633909966,0.552096654,0.488675314,0.438379153,52.56984973
bm_30_11x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,MotorcycleE,\benchmarking\MiddEval\MiddEval3\trainingQ\MotorcycleE\disp0bm_30_11x3.png,,741x497,None,11x3,None,FALSE,16321497.07,4186.503476,45.26293374,38853.87816,0.947702812,0.927788393,0.909135785,0.878663757,59.50101042
bm_30_11x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Motorcycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Motorcycle\disp0bm_30_11x3.png,,741x497,None,11x3,None,FALSE,1758187.104,154.0228055,4.875821504,7452.48586,0.286533571,0.208778318,0.181151603,0.158258757,58.72143674
bm_30_11x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PianoL,\benchmarking\MiddEval\MiddEval3\trainingQ\PianoL\disp0bm_30_11x3.png,,707x481,None,11x3,None,FALSE,4972925.549,536.4293231,15.45087384,13139.70789,0.804927079,0.73874179,0.645699603,0.534416226,54.05569196
bm_30_11x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Piano,\benchmarking\MiddEval\MiddEval3\trainingQ\Piano\disp0bm_30_11x3.png,,707x481,None,11x3,None,FALSE,1469970.207,89.43789503,4.567195708,5365.253421,0.517787568,0.403866349,0.27525524,0.157925643,53.37681174
bm_30_11x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Pipes,\benchmarking\MiddEval\MiddEval3\trainingQ\Pipes\disp0bm_30_11x3.png,,735x485,None,11x3,None,FALSE,3091482.709,283.4054146,8.988906523,9872.657038,0.471458645,0.406551486,0.357101319,0.295782183,56.94573879
bm_30_11x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playroom,\benchmarking\MiddEval\MiddEval3\trainingQ\Playroom\disp0bm_30_11x3.png,,699x476,None,11x3,None,FALSE,3133383.019,408.9473745,9.955844473,11344.9191,0.581956483,0.433447294,0.321442643,0.255951171,53.59728503
bm_30_11x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PlaytableP,\benchmarking\MiddEval\MiddEval3\trainingQ\PlaytableP\disp0bm_30_11x3.png,,681x462,None,11x3,None,FALSE,1482275.007,121.9930794,4.841599349,6111.355761,0.396875429,0.307864669,0.228646368,0.157319519,52.74214721
bm_30_11x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playtable,\benchmarking\MiddEval\MiddEval3\trainingQ\Playtable\disp0bm_30_11x3.png,,680x463,None,11x3,None,FALSE,2414392.778,259.7790421,7.88000058,8921.602973,0.494985231,0.390936536,0.308422135,0.221769285,51.76395059
bm_30_11x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Recycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Recycle\disp0bm_30_11x3.png,,720x486,None,11x3,None,FALSE,1269451.413,51.24614054,3.689547132,4199.060114,0.469109214,0.315900682,0.240424103,0.159512537,56.58363247
bm_30_11x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Shelves,\benchmarking\MiddEval\MiddEval3\trainingQ\Shelves\disp0bm_30_11x3.png,,738x497,None,11x3,None,FALSE,1636673.966,91.43516364,4.975222185,5484.429652,0.544927272,0.379465901,0.273992674,0.194531333,58.6625917
bm_30_11x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Teddy,\benchmarking\MiddEval\MiddEval3\trainingQ\Teddy\disp0bm_30_11x3.png,,450x375,None,11x3,None,FALSE,777210.25,132.3507356,4.715738235,4670.437821,0.29847948,0.22429192,0.174799165,0.145596194,31.48431826
bm_30_11x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Vintage,\benchmarking\MiddEval\MiddEval3\trainingQ\Vintage\disp0bm_30_11x3.png,,722x480,None,11x3,None,FALSE,3292633.635,510.9199259,9.734636263,13145.83755,0.585683496,0.435813138,0.29994767,0.212941145,55.67666578
bm_30_11x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Adirondack,\benchmarking\MiddEval\MiddEval3\trainingQ\Adirondack\disp0bm_30_11x5.png,,718x496,None,11x5,None,FALSE,2123918.72,124.4360989,5.984251912,6645.646044,0.530818386,0.415746736,0.326517675,0.261930925,59.57426524
bm_30_11x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,ArtL,\benchmarking\MiddEval\MiddEval3\trainingQ\ArtL\disp0bm_30_11x5.png,,347x277,None,11x5,None,FALSE,1249245.25,398.7010306,13.01988817,6185.059837,0.701810337,0.64431104,0.568176844,0.476221743,22.4243989
bm_30_11x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Jadeplant,\benchmarking\MiddEval\MiddEval3\trainingQ\Jadeplant\disp0bm_30_11x5.png,,659x497,None,11x5,None,FALSE,6887467.399,1423.327122,21.32560726,21440.32861,0.64004372,0.557261268,0.495539792,0.443209368,54.08701301
bm_30_11x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,MotorcycleE,\benchmarking\MiddEval\MiddEval3\trainingQ\MotorcycleE\disp0bm_30_11x5.png,,741x497,None,11x5,None,FALSE,16249469,4148.530389,45.06318482,38677.26746,0.946360578,0.925775043,0.907155713,0.876750242,59.05113602
bm_30_11x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Motorcycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Motorcycle\disp0bm_30_11x5.png,,741x497,None,11x5,None,FALSE,1767914.855,154.1266917,4.9027986,7454.998735,0.289916887,0.211404548,0.182546528,0.159673094,60.09419823
bm_30_11x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PianoL,\benchmarking\MiddEval\MiddEval3\trainingQ\PianoL\disp0bm_30_11x5.png,,707x481,None,11x5,None,FALSE,4999130.336,543.4935939,15.53229208,13225.94372,0.803093949,0.735311663,0.643608593,0.532132582,56.72316694
bm_30_11x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Piano,\benchmarking\MiddEval\MiddEval3\trainingQ\Piano\disp0bm_30_11x5.png,,707x481,None,11x5,None,FALSE,1567617.373,100.0286423,4.870585335,5674.030195,0.521084094,0.408253432,0.281947715,0.168299912,57.35916066
bm_30_11x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Pipes,\benchmarking\MiddEval\MiddEval3\trainingQ\Pipes\disp0bm_30_11x5.png,,735x485,None,11x5,None,FALSE,3102268.607,283.416122,9.020267987,9872.843538,0.473502713,0.407226057,0.358656905,0.298550253,59.01425838
bm_30_11x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playroom,\benchmarking\MiddEval\MiddEval3\trainingQ\Playroom\disp0bm_30_11x5.png,,699x476,None,11x5,None,FALSE,3185835.704,414.7923933,10.12250484,11425.707,0.582051803,0.43674538,0.327222236,0.262544165,55.37978911
bm_30_11x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,PlaytableP,\benchmarking\MiddEval\MiddEval3\trainingQ\PlaytableP\disp0bm_30_11x5.png,,681x462,None,11x5,None,FALSE,1498721.835,123.7021226,4.895320117,6154.014921,0.399824925,0.310327482,0.230230538,0.159360975,52.76490235
bm_30_11x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Playtable,\benchmarking\MiddEval\MiddEval3\trainingQ\Playtable\disp0bm_30_11x5.png,,680x463,None,11x5,None,FALSE,2500343.844,271.0175796,8.160524302,9112.542526,0.504205356,0.39783939,0.315253186,0.230437834,52.75093961
bm_30_11x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Recycle,\benchmarking\MiddEval\MiddEval3\trainingQ\Recycle\disp0bm_30_11x5.png,,720x486,None,11x5,None,FALSE,1288991.76,52.72150843,3.746339405,4259.076337,0.472239418,0.316915019,0.240935632,0.162697963,60.2933228
bm_30_11x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Shelves,\benchmarking\MiddEval\MiddEval3\trainingQ\Shelves\disp0bm_30_11x5.png,,738x497,None,11x5,None,FALSE,1732371.778,101.2434234,5.26612794,5771.095456,0.547869834,0.386895262,0.282689648,0.203067196,62.65428233
bm_30_11x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Teddy,\benchmarking\MiddEval\MiddEval3\trainingQ\Teddy\disp0bm_30_11x5.png,,450x375,None,11x5,None,FALSE,787860.75,134.1400137,4.78036035,4701.902162,0.30087615,0.22732568,0.178045288,0.148369051,32.22216582
bm_30_11x5,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Vintage,\benchmarking\MiddEval\MiddEval3\trainingQ\Vintage\disp0bm_30_11x5.png,,722x480,None,11x5,None,FALSE,3352278.655,529.0237958,9.91097613,13376.71408,0.584264381,0.436975038,0.301618087,0.215318163,56.55798936
bm_30_13x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Adirondack,\benchmarking\MiddEval\MiddEval3\trainingQ\Adirondack\disp0bm_30_13x3.png,,718x496,None,13x3,None,FALSE,2108492.843,123.1608758,5.940788699,6611.506008,0.52983506,0.413422255,0.322809776,0.259879747,57.5629456
bm_30_13x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,ArtL,\benchmarking\MiddEval\MiddEval3\trainingQ\ArtL\disp0bm_30_13x3.png,,347x277,None,13x3,None,FALSE,1217830.25,386.0389497,12.69247465,6086.053827,0.696599235,0.641173957,0.559328393,0.465643206,22.51674986
bm_30_13x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,Jadeplant,\benchmarking\MiddEval\MiddEval3\trainingQ\Jadeplant\disp0bm_30_13x3.png,,659x497,None,13x3,None,FALSE,6899854.001,1435.465163,21.36395979,21531.55538,0.638015649,0.555004072,0.492613796,0.441066734,55.48235512
bm_30_13x3,30,-20,-1,components.matchers.NumbaPatchMatcher,maclean_et_al,Middlebury_2014,MotorcycleE,\benchmarking\MiddEval\MiddEval3\trainingQ\MotorcycleE\disp0bm_30_13x3.png,,741x497,None,13x3,None,FALSE,16144392.39,4110.858587,44.77178534,38501.25752,0.945495337,0.927255937,0.90781019,0.879135202,58.8561573
